book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1183,13154150,13154150,18332367,30,1612620248,9781612620240.0,"Hajime Isayama, Sheldon Drzka",2010.0,進撃の巨人 1,"Attack on Titan, Vol. 1 (Attack on Titan, #1)",eng,4.42,82565,84361,1630,1497,2163,8125,19796,52780,https://images.gr-assets.com/books/1432712438m/13154150.jpg,https://images.gr-assets.com/books/1432712438s/13154150.jpg
1184,46164,46164,8272,406,068480154X,9780684801540.0,F. Scott Fitzgerald,1933.0,Tender Is the Night,Tender Is the Night,en-US,3.83,79008,86768,3615,1719,5896,22117,32814,24222,https://images.gr-assets.com/books/1438797669m/46164.jpg,https://images.gr-assets.com/books/1438797669s/46164.jpg
1185,306654,306654,1187268,46,038531258X,9780385312580.0,Olive Ann Burns,1984.0,Cold Sassy Tree,Cold Sassy Tree,,3.99,82281,84646,3440,1410,3959,18327,31333,29617,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1186,92517,92517,1324493,70,811214044,9780811214050.0,Tennessee Williams,1945.0,The Glass Menagerie,The Glass Menagerie,eng,3.67,90032,93155,1835,2327,8897,27637,32344,21950,https://images.gr-assets.com/books/1391591003m/92517.jpg,https://images.gr-assets.com/books/1391591003s/92517.jpg
1187,13586707,35036409,19174054,9,1609450787,9781609450790.0,"Elena Ferrante, Ann Goldstein",2011.0,L'amica geniale,My Brilliant Friend (The Neapolitan Novels #1),eng,3.88,64637,88433,10235,2191,5663,19003,34930,26646,https://images.gr-assets.com/books/1343064947m/13586707.jpg,https://images.gr-assets.com/books/1343064947s/13586707.jpg
1188,368593,368593,1885647,106,307353133,9780307353140.0,Timothy Ferriss,2007.0,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",The 4-Hour Workweek,eng,3.84,66129,78785,4101,2637,6377,18156,25731,25884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1189,43877,43877,43268,138,62515675,9780062515670.0,Robin S. Sharma,1996.0,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams  Reaching Your Destiny,eng,3.77,52031,65477,3517,2900,5582,14980,22014,20001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1190,10054335,10054335,14950407,49,670022691,9780670022690.0,Amor Towles,2011.0,Rules of Civility,Rules of Civility,eng,3.99,75541,85132,9257,1044,3843,17133,36063,27049,https://images.gr-assets.com/books/1311705045m/10054335.jpg,https://images.gr-assets.com/books/1311705045s/10054335.jpg
1191,61179,61179,924711,89,575077026,9780575077030.0,Larry Niven,1970.0,Ringworld,"Ringworld (Ringworld, #1)",eng,3.96,76925,82561,2540,1172,4609,18536,30483,27761,https://images.gr-assets.com/books/1408793358m/61179.jpg,https://images.gr-assets.com/books/1408793358s/61179.jpg
1192,7824322,7824322,10870318,89,399254129,9780399254120.0,Ruta Sepetys,2011.0,Between Shades of Gray,Between Shades of Gray,eng,4.36,87718,101286,15153,885,1911,10720,34578,53192,https://images.gr-assets.com/books/1327873479m/7824322.jpg,https://images.gr-assets.com/books/1327873479s/7824322.jpg
1193,439173,439173,1993854,49,689818769,9780689818770.0,"Andrew Clements, Brian Selznick",1996.0,Frindle,Frindle,en-US,3.79,83351,84496,3165,2530,7349,22318,25470,26829,https://images.gr-assets.com/books/1344395824m/439173.jpg,https://images.gr-assets.com/books/1344395824s/439173.jpg
1194,6578293,6578293,6771716,84,810983915,9780810983920.0,Jeff Kinney,2009.0,Dog Days,"Dog Days (Diary of a Wimpy Kid, #4)",en-US,4.14,78592,82986,4248,1691,4157,14900,22681,39557,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1195,13602426,13602426,19195697,43,62065246,9780062065250.0,Louise Erdrich,2012.0,The Round House,The Round House,eng,3.91,67928,76136,8100,1240,4085,16752,32262,21797,https://images.gr-assets.com/books/1352999408m/13602426.jpg,https://images.gr-assets.com/books/1352999408s/13602426.jpg
1196,18130,18130,1196035,66,,9780440487620.0,Madeleine L'Engle,1973.0,A Wind in the Door,"A Wind in the Door (A Wrinkle in Time Quintet, #2)",eng,4.07,87277,93772,2139,1318,3499,18357,34396,36202,https://images.gr-assets.com/books/1327464177m/18130.jpg,https://images.gr-assets.com/books/1327464177s/18130.jpg
1197,13615258,13615258,19216323,10,006223742X,9780062237420.0,Veronica Roth,2012.0,Free Four: Tobias Tells the Divergent Story,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",eng,4.18,81621,88094,4769,1258,3843,15265,25378,42350,https://images.gr-assets.com/books/1399503802m/13615258.jpg,https://images.gr-assets.com/books/1399503802s/13615258.jpg
1198,22822858,22822858,42375710,55,385539258,9780385539260.0,Hanya Yanagihara,2015.0,A Little Life,A Little Life,eng,4.27,66782,85544,15267,2540,3792,9264,22287,47661,https://images.gr-assets.com/books/1446469353m/22822858.jpg,https://images.gr-assets.com/books/1446469353s/22822858.jpg
1199,156534,156534,151061,19,1563899809,9781563899800.0,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2003.0,"Y: The Last Man, Vol. 1: Unmanned","Y: The Last Man, Vol. 1: Unmanned",eng,4.12,81326,82315,2434,2462,3478,12272,27613,36490,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1200,10803121,10803121,15035863,45,765330423,9780765330420.0,Brandon Sanderson,2011.0,The Alloy of Law,"The Alloy of Law (Mistborn, #4)",eng,4.2,72185,84897,5303,271,1652,12408,36754,33812,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1201,7981206,7981206,12401364,55,,,Charlaine Harris,2011.0,Dead Reckoning,"Dead Reckoning (Sookie Stackhouse, #11)",eng,3.77,87066,106041,6231,1623,8127,31815,36438,28038,https://images.gr-assets.com/books/1357679465m/7981206.jpg,https://images.gr-assets.com/books/1357679465s/7981206.jpg
1202,60792,60792,1070136,87,345452003,9780345452010.0,"Anne Tyler, Jennifer Bassett",1985.0,The Accidental Tourist,The Accidental Tourist,eng,3.9,80075,82264,1752,1069,4354,20299,32505,24037,https://images.gr-assets.com/books/1502220282m/60792.jpg,https://images.gr-assets.com/books/1502220282s/60792.jpg
1203,12000020,12000020,16964419,41,1442408928,9781442408920.0,Benjamin Alire Sáenz,2012.0,Aristotle and Dante Discover the Secrets of the Universe,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",,4.34,108884,123245,19200,2086,3759,13829,33659,69912,https://images.gr-assets.com/books/1328320260m/12000020.jpg,https://images.gr-assets.com/books/1328320260s/12000020.jpg
1204,17184,17184,1326579,941,451528522,9780451528520.0,H.G. Wells,1897.0,The Invisible Man,The Invisible Man,eng,3.62,84778,95717,3699,1620,8318,33136,34502,18141,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1205,10374,10374,2531870,120,,,"Haruki Murakami, Alfred Birnbaum",1985.0,世界の終りとハードボイルド・ワンダーランド [Sekai no owari to hādoboirudo wandārando],Hard-Boiled Wonderland and the End of the World,eng,4.15,63764,77432,4406,537,2571,12766,30321,31237,https://images.gr-assets.com/books/1399844477m/10374.jpg,https://images.gr-assets.com/books/1399844477s/10374.jpg
1206,1428,1428,3249453,25,61122092,9780061122100.0,"Paulo Coelho, Alan R. Clarke",1994.0,Na margem do rio Piedra eu sentei e chorei,By the River Piedra I Sat Down and Wept,eng,3.57,62106,70825,3055,3569,8464,20303,21049,17440,https://images.gr-assets.com/books/1466877798m/1428.jpg,https://images.gr-assets.com/books/1466877798s/1428.jpg
1207,62111,62111,2441994,553,1402726023,9781402726030.0,"Johann David Wyss, Scott McKowen, Arthur Pober",1812.0,Der Schweizerische Robinson,The Swiss Family Robinson  ,eng,3.92,78355,84477,1785,1516,4885,20991,28531,28554,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1208,133266,133266,1733095,122,450542882,9780450542890.0,Stephen King,1990.0,Four Past Midnight,Four Past Midnight ,en-GB,3.9,76376,81902,1039,671,3658,22268,31790,23515,https://images.gr-assets.com/books/1321023197m/133266.jpg,https://images.gr-assets.com/books/1321023197s/133266.jpg
1209,13486122,13486122,19022487,50,1937044963,9781937044960.0,Jennifer Probst,2012.0,The Marriage Bargain,"The Marriage Bargain (Marriage to a Billionaire, #1)",eng,3.81,91630,97589,3917,2260,6830,25972,34389,28138,https://images.gr-assets.com/books/1329319988m/13486122.jpg,https://images.gr-assets.com/books/1329319988s/13486122.jpg
1210,77390,77390,63845,203,553213148,9780553213140.0,L.M. Montgomery,1909.0,Anne of Avonlea,"Anne of Avonlea (Anne of Green Gables, #2)",en-US,4.21,99918,108145,3004,736,2515,17508,39849,47537,https://images.gr-assets.com/books/1305545757m/77390.jpg,https://images.gr-assets.com/books/1305545757s/77390.jpg
1211,824204,824204,258562,90,448405202,9780448405210.0,"Watty Piper, Doris Hauman, George Hauman",1930.0,The Little Engine That Could,The Little Engine That Could,en-US,4.15,82102,83488,1033,1585,4152,15526,21390,40835,https://images.gr-assets.com/books/1352736875m/824204.jpg,https://images.gr-assets.com/books/1352736875s/824204.jpg
1212,16176440,16176440,22026398,59,399162097,9780399162090.0,Karen Joy Fowler,2013.0,We Are All Completely Beside Ourselves,We Are All Completely Beside Ourselves,eng,3.71,59973,77850,9664,2104,6350,20852,30962,17582,https://images.gr-assets.com/books/1364850195m/16176440.jpg,https://images.gr-assets.com/books/1364850195s/16176440.jpg
1213,31360,31360,1959402,52,765304740,9780765304740.0,Orson Scott Card,1996.0,Children of the Mind,"Children of the Mind (Ender's Saga, #4)",eng,3.74,74517,81375,2021,1630,6726,23486,29071,20462,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1214,338798,338798,2368224,842,679722769,9780679722760.0,James Joyce,1922.0,Ulysses,Ulysses,eng,3.74,76791,86484,5077,6976,8093,17457,22201,31757,https://images.gr-assets.com/books/1428891345m/338798.jpg,https://images.gr-assets.com/books/1428891345s/338798.jpg
1215,816953,816953,802840,40,142401773,9780142401770.0,Sarah Dessen,1998.0,Someone Like You,Someone Like You,eng,3.94,84358,86678,3553,1183,5249,21809,27952,30485,https://images.gr-assets.com/books/1336001301m/816953.jpg,https://images.gr-assets.com/books/1336001301s/816953.jpg
1216,3273,3273,3303291,20,312304358,9780312304360.0,Alan Brennert,2003.0,Moloka'i,Moloka'i,en-US,4.15,75307,81313,7740,815,2666,12907,32048,32877,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1217,11901,11901,2926133,68,99471426,9780099471420.0,Anne Rice,1990.0,The Witching Hour,"The Witching Hour (Lives of the Mayfair Witches, #1)",eng,4.1,79824,87921,2997,1837,4549,15324,27118,39093,https://images.gr-assets.com/books/1327289387m/11901.jpg,https://images.gr-assets.com/books/1327289387s/11901.jpg
1218,17309,17309,2298572,40,1581345283,9781581345280.0,Frank E. Peretti,1986.0,This Present Darkness,"This Present Darkness (Darkness, #1)",eng,4.24,71815,74070,1576,1574,2825,10154,21084,38433,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1219,16113791,16113791,21930423,35,,,Jessica Sorensen,2012.0,The Coincidence of Callie & Kayden,"The Coincidence of Callie & Kayden (The Coincidence, #1)",eng,4.21,97615,101187,6230,1680,3767,14668,32938,48134,https://images.gr-assets.com/books/1353550763m/16113791.jpg,https://images.gr-assets.com/books/1353550763s/16113791.jpg
1220,24612118,24612118,43913972,50,1594634475,9781594634480.0,Lauren Groff,2015.0,Fates and Furies,Fates and Furies,eng,3.56,66085,77785,10342,3942,8645,21297,27975,15926,https://images.gr-assets.com/books/1434750235m/24612118.jpg,https://images.gr-assets.com/books/1434750235s/24612118.jpg
1221,22695,22695,2055065,54,440243750,9780440243760.0,Judy Blume,1998.0,Summer Sisters,Summer Sisters,,3.83,73515,77703,3424,1369,5413,21330,26826,22765,https://images.gr-assets.com/books/1167356646m/22695.jpg,https://images.gr-assets.com/books/1167356646s/22695.jpg
1222,138959,138959,2884160,88,64400565,9780064400560.0,"E.B. White, Garth Williams",1945.0,Stuart Little,Stuart Little,en-US,3.88,89033,90474,2012,1571,5851,23885,29647,29520,https://images.gr-assets.com/books/1347367311m/138959.jpg,https://images.gr-assets.com/books/1347367311s/138959.jpg
1223,46654,46654,41350,78,380508567,9780380508560.0,Isaac Asimov,1953.0,The Foundation Trilogy,"The Foundation Trilogy (Foundation, #1-3)",eng,4.39,72311,75211,1087,444,1409,8322,23209,41827,https://images.gr-assets.com/books/1316412178m/46654.jpg,https://images.gr-assets.com/books/1316412178s/46654.jpg
1224,771,8049273,907243,75,375708111,9780375708110.0,Brian Greene,1999.0,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory","The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",en-US,4.06,32626,69530,1563,1482,2773,12304,26557,26414,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1225,131123,131123,1165972,75,64408639,9780064408640.0,"Lemony Snicket, Brett Helquist",2000.0,The Austere Academy,"The Austere Academy (A Series of Unfortunate Events, #5)",eng,3.97,99311,103396,2680,1005,4992,25048,37595,34756,https://images.gr-assets.com/books/1320706187m/131123.jpg,https://images.gr-assets.com/books/1320706187s/131123.jpg
1226,6424,6424,3207062,70,312980140,9780312980150.0,Janet Evanovich,2001.0,Seven Up,"Seven Up (Stephanie Plum, #7)",en-US,4.15,94506,98706,1833,243,1819,19146,38698,38800,https://images.gr-assets.com/books/1311720512m/6424.jpg,https://images.gr-assets.com/books/1311720512s/6424.jpg
1227,5391115,5391115,4115339,44,61662763,9780061662770.0,Kelley Armstrong,2009.0,The Awakening,"The Awakening (Darkest Powers, #2)",eng,4.16,95026,98240,3118,1151,3775,17773,31477,44064,https://images.gr-assets.com/books/1478986806m/5391115.jpg,https://images.gr-assets.com/books/1478986806s/5391115.jpg
1228,91479,91479,2183,42,451459407,9780451459400.0,Jim Butcher,2003.0,Death Masks,"Death Masks (The Dresden Files, #5)",eng,4.32,83664,90864,2503,125,812,11099,37096,41732,https://images.gr-assets.com/books/1345557713m/91479.jpg,https://images.gr-assets.com/books/1345557713s/91479.jpg
1229,786256,786256,1316672,39,152802177,9780152802170.0,Janell Cannon,1993.0,Stellaluna,Stellaluna,en-US,4.22,87423,88403,1148,1330,3298,14442,24455,44878,https://images.gr-assets.com/books/1275583521m/786256.jpg,https://images.gr-assets.com/books/1275583521s/786256.jpg
1230,902715,902715,2116927,66,575077883,9780575077880.0,Joe Abercrombie,2007.0,Before They Are Hanged,Before They Are Hanged (The First Law #2),eng,4.27,68865,77915,2589,462,1479,9236,32187,34551,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1231,898885,898885,3345089,48,345494997,9780345494990.0,Nancy Horan,2007.0,Loving Frank,Loving Frank,en-US,3.73,72734,77833,8842,1811,6127,20667,31566,17662,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1232,6425,6425,1616132,57,312983867,9780312983860.0,"Janet Evanovich, Lorelei King",2002.0,Hard Eight,"Hard Eight (Stephanie Plum, #8)",en-US,4.17,93057,97450,1871,252,1930,18305,37742,39221,https://images.gr-assets.com/books/1479699438m/6425.jpg,https://images.gr-assets.com/books/1479699438s/6425.jpg
1233,150037,150037,324576,62,60566221,9780060566230.0,"Lemony Snicket, Brett Helquist",2001.0,The Vile Village,"The Vile Village (A Series of Unfortunate Events, #7)",eng,3.94,89733,95791,1935,1165,4930,24324,33902,31470,https://images.gr-assets.com/books/1352066958m/150037.jpg,https://images.gr-assets.com/books/1352066958s/150037.jpg
1234,67920,67920,2912372,36,446359408,9780446359400.0,Flora Rheta Schreiber,1973.0,Sybil,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,en-US,3.99,72493,73855,1271,1086,3345,16767,26328,26329,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1235,55030,55030,3237312,93,375508325,9780375508320.0,Carl Sagan,1980.0,Cosmos,Cosmos,eng,4.35,76440,81022,1833,1403,2044,8926,22885,45764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1236,22288,22288,1602272,60,1400032822,9781400032820.0,Chuck Palahniuk,2005.0,Haunted: A Novel of Stories,Haunted,eng,3.59,68861,72553,3775,3632,8551,20095,22184,18091,https://images.gr-assets.com/books/1391152326m/22288.jpg,https://images.gr-assets.com/books/1391152326s/22288.jpg
1237,37095,37095,517040,98,051722285X,9780517222850.0,Rosamunde Pilcher,1987.0,The Shell Seekers,The Shell Seekers,eng,4.13,73573,77706,2028,1035,3074,14363,25457,33777,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1238,4952,4952,3271214,53,1932416641,9781932416640.0,Dave Eggers,2006.0,What Is the What: The Autobiography of Valentino Achak Deng,What Is the What,eng,4.16,59333,64740,6741,684,2128,9938,25665,26325,https://images.gr-assets.com/books/1328837457m/4952.jpg,https://images.gr-assets.com/books/1328837457s/4952.jpg
1239,23878,23878,59137,269,140003471X,9781400034710.0,"Gabriel García Márquez, Gregory Rabassa",1981.0,Crónica de una muerte anunciada,Chronicle of a Death Foretold,eng,3.95,56200,81653,3996,955,4077,18369,33190,25062,https://images.gr-assets.com/books/1430736599m/23878.jpg,https://images.gr-assets.com/books/1430736599s/23878.jpg
